ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
35708,E85,Family Express - Rensselaer Interstate,8805 W State Rd 114,"Off I-65, exit 215",Rensselaer,IN,47978,,219-866-8444,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,40.9400428,-87.2148036,7/6/17,07/06/2017 12:18:06 PM +0000,P,,,6/15/10,,,,FALSE,"(40.9400428, -87.2148036)"
35709,E85,Family Express - South Haven East,298 W US 6,,Valparaiso,IN,46385,,219-762-2667,E,,Public,4am-11pm daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-9,41.5498861,-87.1237395,7/6/17,07/06/2017 12:18:07 PM +0000,P,,,6/15/05,,,,FALSE,"(41.5498861, -87.1237395)"
35710,E85,Family Express - Valpo 130,252 W State Rd 130,,Valparaiso,IN,46383,,219-531-6490,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,41.5339161,-87.240243,7/6/17,07/06/2017 12:24:23 PM +0000,P,,,6/15/10,,,,FALSE,"(41.5339161, -87.240243)"
35711,E85,Family Express - Valpo Burlington Beach,1901 Burlington Beach Rd,,Valparaiso,IN,46383,,219-462-9797,E,,Public,4am-12am daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,41.5075933,-87.0379476,7/6/17,07/06/2017 12:18:07 PM +0000,P,,,6/15/10,,,,TRUE,"(41.5075933, -87.0379476)"
35712,E85,Family Express - Valpo West,752 W Lincolnway,,Valparaiso,IN,46385,,219-462-8040,E,,Public,5am-11pm daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,41.4691053,-87.070195,7/6/17,07/06/2017 12:24:11 PM +0000,P,,,10/15/09,,,,FALSE,"(41.4691053, -87.070195)"
35806,E85,EZ Go Gas Station,"Mile Marker 209, Interstate 70",,Lawrence,KS,60046,,785-843-2547,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,GPS,39.020108,-95.135355,10/3/17,10/03/2017 11:22:10 AM +0000,P,,,7/15/10,,,,FALSE,"(39.020108, -95.135355)"
36307,CNG,City of Chicago FS#1,1701 N Throop,Throop and Wabansia,Chicago,IL,60642,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-8,41.9138946,-87.6618722,11/2/17,11/02/2017 12:35:48 PM +0000,LG,,,12/1/11,,HD,,,"(41.9138946, -87.6618722)"
36318,E85,City of Chicago FS#2,6445 N Ravenswood,Devon and Ravenswood,Chicago,IL,60626,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.9992536,-87.6750237,11/2/17,11/02/2017 12:36:36 PM +0000,LG,,,11/15/11,,,,FALSE,"(41.9992536, -87.6750237)"
36319,E85,City of Chicago FS#202,5150 W 63rd St,63rd and Laramie,Chicago,IL,60638,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.7782784,-87.7505572,11/2/17,11/02/2017 12:28:11 PM +0000,LG,,,11/10/11,,,,FALSE,"(41.7782784, -87.7505572)"
36320,E85,City of Chicago FS#205,3245 N Campbell,Belmont & Western,Chicago,IL,60618,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.9408146,-87.6901941,11/2/17,11/02/2017 12:26:30 PM +0000,LG,,,3/31/12,,,,FALSE,"(41.9408146, -87.6901941)"
36321,E85,City of Chicago FS#8,10420 S Vincennes,104th and Vincennes,Chicago,IL,60643,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.7039587,-87.6570837,11/2/17,11/02/2017 12:26:14 PM +0000,LG,,,10/15/11,,,,FALSE,"(41.7039587, -87.6570837)"
36361,ELEC,MILLENNIUM GRGS,5 S Columbus Dr,"MILLENNIUM GRG1; Go down the ramp to the Millenium Garage, Turn Left",Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,1,,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8824425,-87.6204453,12/5/17,12/05/2017 04:57:32 AM +0000,,,,,,,,,"(41.8824425, -87.6204453)"
36581,CNG,CNG Calumet,130 State St,,Calumet City,IL,60409,,708-862-7499,E,,Public - Credit card at all times,24 hours daily,D M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,200-8,41.6229606,-87.5274542,11/2/17,11/02/2017 12:24:49 PM +0000,P,,,8/1/13,,HD,,,"(41.6229606, -87.5274542)"
36611,ELEC,INTERPARK,17 E Adams St,"ADAMS WABASH 1; Adams & Wabash Self-Park Garage   www.InterParkGreen.comADAMS WABASH 2; Adams & Wabash Self-Park Garage  www.InterParkGreen.com",Chicago,IL,60603,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.879502,-87.626584,12/5/17,12/05/2017 04:56:49 AM +0000,,,,,,,,,"(41.879502, -87.626584)"
36613,ELEC,INTERPARK,211 W Adams St,"WILLIS TOWER 1; ChargePoint Station Located on North Side of Third (3rd) FloorWILLIS TOWER W; ChargePoint Station Located on North Side of Third (3rd) Floor",Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.879355,-87.634431,12/5/17,12/05/2017 03:57:52 AM +0000,,,,,,,,,"(41.879355, -87.634431)"
36614,ELEC,INTERPARK,230 W Washington St,WASH FRANK NEW; -,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8834035,-87.635081,12/5/17,12/05/2017 04:07:54 AM +0000,,,,,,,,,"(41.8834035, -87.635081)"
36615,ELEC,INTERPARK,20 E Randolph St,"20 E RANDOLPH 2; Wabash-Randolph Self-Park Garage  www.InterParkGreen.com20 E RANDOLPH 1; Wabash-Randolph Self-Park Garage  www.InterParkGreen.com ",Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.884535,-87.627266,12/5/17,12/05/2017 04:56:46 AM +0000,,,,,,,,,"(41.884535, -87.627266)"
36617,ELEC,INTERPARK,177 N Wells St,LAKE & WELLS 2; Lake Wells Self-Park Garage  www.InterParkGreen.com,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8852234,-87.6337509,12/5/17,12/05/2017 04:56:47 AM +0000,,,,,,,,,"(41.8852234, -87.6337509)"
36619,ELEC,INTERPARK,50 E Ohio St,"50 EAST OHIO 1; Located on the east center ramp 4th floor50 EAST OHIO 2; Located on east center ramp 4th floor",Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.892519,-87.626091,12/5/17,12/05/2017 04:56:50 AM +0000,,,,,,,,,"(41.892519, -87.626091)"
36780,E85,Raceco,450 Cicero Ave,,University Park,IL,60484,,708-534-3050,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,GPS,41.456092,-87.733179,11/2/17,11/02/2017 12:26:25 PM +0000,P,,,10/31/08,,,,FALSE,"(41.456092, -87.733179)"
36789,E85,Ceres Solutions LLP,1466 N McKinley Ave,,Rensselaer,IN,47978,,219-866-2801,E,,Public - Credit card after hours,"7:30am-5pm M-F, 7:30am-12pm Sat",A D M V Cash Wright_Exp,,,,,,,,,,200-8,40.949868,-87.1513706,7/6/17,07/06/2017 12:17:04 PM +0000,P,,,5/30/10,,,,FALSE,"(40.949868, -87.1513706)"
36891,E85,Citgo,13501 S Kedzie Ave,,Robbins,IL,60472,,708-388-6000,E,,Public,24 hours daily,A D M V Cash,,,,,,,,,,GPS,41.6478,-87.699003,11/2/17,11/02/2017 12:28:36 PM +0000,P,,,11/30/08,,,,FALSE,"(41.6478, -87.699003)"
36912,E85,Mobil,850 E 63rd St,,Chicago,IL,60637,,773-955-9245,E,,Public,24 hours daily,A D M V Cash FuelMan Voyager Wright_Exp,,,,,,,,,,200-8,41.780809,-87.603818,11/2/16,10/31/2017 04:20:19 PM +0000,P,,,5/30/10,,,,FALSE,"(41.780809, -87.603818)"
36915,E85,Shell,17951 Halsted St,,Homewood,IL,60430,,708-590-4099,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,41.5633752,-87.6357617,11/2/17,11/02/2017 12:26:40 PM +0000,P,,,10/31/09,,,,FALSE,"(41.5633752, -87.6357617)"
36949,ELEC,GATEWAYKENOSHA,4940 88th Ave,PLUG IN AT GTC; GATEWAY TECHNICAL COLLEGE  HORIZON CENTER ,Kenosha,WI,53144,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.59132,-87.9144897,12/5/17,12/05/2017 04:57:33 AM +0000,,,,,,,,,"(42.59132, -87.9144897)"
37112,BD,Fermi National Accelerator Laboratory - Fuel Service Center,Kirk Rd & Wilson St,,Batavia,IL,60510,,,E,,Private,DOE fleet use only,,B20,,,,,,,,,GPS,41.84901,-88.2594,9/6/17,09/06/2017 10:23:33 AM +0000,FG,8,U.S. Department of Energy,10/15/10,,,,,"(41.84901, -88.2594)"
37164,ELEC,INTERPARK,318 S Federal St,"SOUTH LOOP 2; South Loop Self-Park Garage  www.InterParkGreen.comSOUTH LOOP 1; South Loop Self-Park Garage  www.InterParkGreen.com ",Chicago,IL,60604,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.877807,-87.629771,12/5/17,12/05/2017 04:56:49 AM +0000,,,,,,,,,"(41.877807, -87.629771)"
38068,E85,Thorntons #310,205 S US Highway 12,,Volo,IL,60073,,815-578-9085,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.324636,-88.164053,4/6/17,04/06/2017 09:33:23 AM +0000,P,,,11/30/10,,,,FALSE,"(42.324636, -88.164053)"
38774,ELEC,Town of Dyer - Town Hall,1 Town Square,,Dyer,IN,46311,,219-865-6108,E,,Public,24 hours daily,,,,,,3,,,,,GPS,41.492057,-87.522819,7/6/17,07/06/2017 12:16:58 PM +0000,LG,,,10/15/10,,,,,"(41.492057, -87.522819)"
38850,ELEC,ComEd,3500 N California Ave,,Chicago,IL,60618,,,E,,Private,ComEd fleet use only,,,,,,14,,,,,GPS,41.94629288,-87.69982,3/7/16,12/04/2017 04:48:22 PM +0000,T,,,12/31/10,,,,,"(41.94629288, -87.69982)"
38851,ELEC,ComEd,7601 S Lawndale Ave,,Chicago,IL,60652,,,E,,Private,ComEd fleet use only,,,,,,26,,,,,GPS,41.75497055,-87.71321,3/7/16,12/04/2017 04:48:42 PM +0000,T,,,12/31/10,,,,,"(41.75497055, -87.71321)"
38852,ELEC,900 SELF PARK,900 N Michigan Ave,"PLUG AND SHOP 4; Entrance off of Rush Street or Walton Street, Charging Station on First LevelPLUG AND SHOP 1; Entrance off of Rush Street or Walton Street, Charging Station on First Level",Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.899232,-87.624204,12/5/17,12/05/2017 04:27:14 AM +0000,,,,,,,,,"(41.899232, -87.624204)"
38853,ELEC,999 E. TOUHY,999 E Touhy Ave.,"OHARE OFFICES 1; O'Hare Offices - Located off of I90 adjacent from All State ArenaOHARE OFFICES 2; O'Hare Offices - Located off of I90 adjacent from All State Arena",Des Plaines,IL,60018,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.009152,-87.899685,12/5/17,12/05/2017 04:54:56 AM +0000,,,,,,,,,"(42.009152, -87.899685)"
39201,E85,BP,3502 Rapids Dr,,Racine,WI,53404,,262-634-5801,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,42.751851,-87.82101,11/2/17,11/02/2017 12:31:07 PM +0000,P,,,12/31/10,,,,FALSE,"(42.751851, -87.82101)"
39683,E85,Thorntons #307,110 W Devon Ave,,Wood Dale,IL,60191,,630-616-0993,E,,Public,24 hours daily,Cash A D M V,,,,,,,,,,200-8,41.9924507,-87.9801994,4/6/17,04/06/2017 09:16:53 AM +0000,P,,,5/1/11,,,,FALSE,"(41.9924507, -87.9801994)"
40340,E85,Shell - Palos Hills Mart,10300 S Harlem Ave,,Palos Hills,IL,60465,,708-598-2626,E,,Public,24 hours daily,A D M V Cash Wright_Exp,,,,,,,,,,200-8,41.7040653,-87.7983478,11/2/17,11/02/2017 12:26:40 PM +0000,P,,,6/15/11,,,,FALSE,"(41.7040653, -87.7983478)"
40343,E85,Thorntons #309,28937 W Illinois Route 120,,Lakemoor,IL,60051,,815-344-1502,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.328289,-88.197644,4/6/17,04/06/2017 09:33:43 AM +0000,P,,,9/15/10,,,,FALSE,"(42.328289, -88.197644)"
40794,ELEC,O'Hare Airport - Short Term Parking,10000 Bessie Coleman Dr,Located in row 2 on the first floor,Chicago,IL,60666,,800-832-6352,E,,Public - Credit card at all times,24 hours daily; pay lot,A D M V,,,,,2,,,,,200-8,41.9812916,-87.8841607,11/2/16,01/17/2017 07:49:42 PM +0000,P,,,2/11/11,,,,,"(41.9812916, -87.8841607)"
40795,ELEC,JNS,3222 N Milwaukee Ave,"WAL 3222 MILW 1; Located on the S. side of lot, east of entryWAL 3222 MILW 2; Located on the S. side of lot, east of entry",Chicago,IL,60618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.939651,-87.724725,12/5/17,12/05/2017 04:47:47 AM +0000,,,,,,,,,"(41.939651, -87.724725)"
40796,ELEC,JNS,5753 N Canfield Ave,"WAL CANFIELD 1; Located S. side of the Walgreens parking lot facing HigginsWAL CANFIELD 2; Located S. side of the Walgreens parking lot facing Higgins",Chicago,IL,60631,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.984829,-87.823255,12/5/17,12/05/2017 04:54:11 AM +0000,,,,,,,,,"(41.984829, -87.823255)"
40800,ELEC,JNS,2744 N California Ave,WAL CALIFORNIA1; Located in front of the store next to the handicapped space,Chicago,IL,60647,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9316594,-87.6979454,12/5/17,12/05/2017 04:47:46 AM +0000,,,,,,,,,"(41.9316594, -87.6979454)"
40801,ELEC,JNS,1649 W Belmont Ave,WAL BELMONT 2; Located in the south east corner of lot,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9393888,-87.6707097,12/5/17,12/05/2017 04:55:22 AM +0000,,,,,,,,,"(41.9393888, -87.6707097)"
40803,ELEC,JNS,6140 N Western Ave,WAL WESTERN 1; Located on apron in front of store,Chicago,IL,60659,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9934665,-87.690114,12/5/17,12/05/2017 04:47:48 AM +0000,,,,,,,,,"(41.9934665, -87.690114)"
40806,ELEC,Rivers Casino,3000 S River Rd,,Des Plaines,IL,60018,,847-795-0777,E,,Private,Employee and customer use only,,,,,,4,,,,,200-8,41.9975665,-87.8644531,11/2/16,01/17/2017 08:48:49 PM +0000,P,,,3/1/11,,,,,"(41.9975665, -87.8644531)"
40887,E85,Speedway #7765,7502 Cass St,,Darien,IL,60561,,630-810-0382,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.7513773,-87.9743242,3/3/17,03/03/2017 12:49:17 PM +0000,P,,,8/1/11,,,,FALSE,"(41.7513773, -87.9743242)"
40888,E85,Speedway #5381,314 S State St,,Lockport,IL,60441,,815-838-3563,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.594741,-88.054419,3/3/17,03/03/2017 01:52:50 PM +0000,P,,,8/12/11,,,,FALSE,"(41.594741, -88.054419)"
40890,E85,Speedway #7526,1691 E Commercial,,Lowell,IN,46356,,219-696-1324,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.290171,-87.401358,3/3/17,03/03/2017 01:39:59 PM +0000,P,,,7/1/11,,,,FALSE,"(41.290171, -87.401358)"
41000,ELEC,SOLDIER FIELD,1448-1468 Museum Campus Dr,LEVEL 3 UNIT1; Soldier Field:  North Garage Level 3 ,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8638,-87.6157227,12/5/17,12/05/2017 04:49:39 AM +0000,,,,,,,,,"(41.8638, -87.6157227)"
41001,ELEC,SOLDIER FIELD,448-462 E McFetridge Dr,LEVEL 4 UNIT1; Soldier Field: North Garage Level 4,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.864151,-87.6165848,12/5/17,12/05/2017 04:49:04 AM +0000,,,,,,,,,"(41.864151, -87.6165848)"
41083,CNG,Clean N' Green,350 Sumac Rd,At intersection of Milwaukee Ave and Sumac Rd.,Wheeling,IL,60090,,847-520-7306  800-331-3441,E,,Public - Card key at all times,24 hours daily; contact station to acquire required Clean N' Green card,,,Q,3600,,,,,,,200-9,42.11873,-87.899013,7/6/17,07/06/2017 12:25:55 PM +0000,P,,,11/1/11,,HD,,,"(42.11873, -87.899013)"
41462,ELEC,JNS,1350 N Lake Shore Dr,1350 LAKE SHORE; Located in lower level of valet parking,Chicago,IL,60610,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9070322,-87.6265173,12/5/17,12/05/2017 04:46:57 AM +0000,,,,,,,,,"(41.9070322, -87.6265173)"
41465,ELEC,JNS,930 Elk Grove Town Center,"WAL ELK GROVE 1; Located on East side of parking lotWAL ELK GROVE 2; Located on East side of parking lot",Elk Grove Village,IL,60007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,42.00333,-88.005573,12/5/17,12/05/2017 04:47:45 AM +0000,,,,,,,,,"(42.00333, -88.005573)"
41468,ELEC,JNS,6 E North Ave,"WAL NORTHLAKE 1; Located on Wolf side of store near streetWAL NORTHLAKE 2; Located on Wolf side of store near street",Northlake,IL,60164,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.90736,-87.902079,12/5/17,12/05/2017 04:46:45 AM +0000,,,,,,,,,"(41.90736, -87.902079)"
41530,ELEC,JNS,3320 Grove Ave,"BERWYN GARAGE 1; Located on 1st level in center of garage, spot 111/112BERWYN GARAGE 2; Located on 1st level in center of garage, spot 111/112",Berwyn,IL,60402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.831485,-87.793953,12/5/17,12/05/2017 04:46:43 AM +0000,,,,,,,,,"(41.831485, -87.793953)"
41712,E85,Kwik Trip #686,943 SE Frontage Rd,,Sturtevant,WI,53177,,262-886-5441,E,,Public,24 hours daily,Cash Checks A D M V FuelMan Voyager Wright_Exp,,,,,,,,,,200-8,42.7239572,-87.9521115,3/3/17,03/03/2017 01:49:35 PM +0000,P,,,12/15/11,,,,FALSE,"(42.7239572, -87.9521115)"
41824,ELEC,ADVANCED DATA,1075 Shore Rd,ADVANCED DATA; -,Naperville,IL,60563,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7870439,-88.2264629,12/5/17,12/05/2017 04:28:23 AM +0000,,,,,,,,,"(41.7870439, -88.2264629)"
42089,CNG,Forest Preserve District of DuPage County,881 W St Charles Rd,,Lombard,IL,60148,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-8,41.8892651,-88.0399395,11/2/17,11/02/2017 12:36:22 PM +0000,LG,,,2/15/09,,MD,,,"(41.8892651, -88.0399395)"
42163,ELEC,ATC,2122 Central St,"CENTRAL 01; Available for public useCENTRAL 02; Available for public use",Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.064349,-87.703163,12/5/17,12/05/2017 04:41:17 AM +0000,,,,,,,,,"(42.064349, -87.703163)"
42164,ELEC,JNS,900 Dodge Ave,"WAL EVANSTON 2; Located near rear of store along fenceWAL EVANSTON 1; Located near back of store along fence",Evanston,IL,60202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.034193,-87.699308,12/5/17,12/05/2017 04:53:58 AM +0000,,,,,,,,,"(42.034193, -87.699308)"
42165,ELEC,JNS,655 Elm Pl,WAL HIGHLAND PK; Located on apron directly in front of store,Highland Park,IL,60035,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.1874087,-87.8028718,12/5/17,12/05/2017 04:46:38 AM +0000,,,,,,,,,"(42.1874087, -87.8028718)"
42180,ELEC,JNS,15 S Orchard Dr,"WAL PARK FRST 1; Located in lot along Lakewood Blvd side of propertyWAL PARK FRST 2; Located in lot along Lakewood Blvd side of property",Park Forest,IL,60466,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.484094,-87.683978,12/5/17,12/05/2017 04:46:33 AM +0000,,,,,,,,,"(41.484094, -87.683978)"
42310,CNG,Advanced Disposal Services Solid Waste Midwest Inc - Northbrook Hauling,2800 Shermer Rd,,Northbrook,IL,60062,,847-412-6107,E,,Private - Fleet customers only,Customers can call 847-412-6107 to set up a fueling account,,,B,3600,,,,,,,200-9,42.101001,-87.829412,4/4/16,12/01/2017 08:36:14 AM +0000,P,,,1/1/11,,HD,,,"(42.101001, -87.829412)"
42346,LPG,Suburban Propane,6459 US Highway 24 W,"If driving on I-65, exit on Route 24 and take it west into Remington. Station is on the west side of Remington.",Remington,IN,47977,,219-261-2332,E,,Public - Call ahead,8am-5pm M-F,A D M V Cash Checks,,,,,,,,,,200-8,40.76554,-87.166685,7/6/17,07/06/2017 12:27:28 PM +0000,P,,,,,,FALSE,,"(40.76554, -87.166685)"
42407,ELEC,Kwik Trip #485,6 W Hidden Trail,"Pump 17 and 18, on Hwy 67/12, right in front of Hampton Inn, to right of McDonald's",Elkhorn,WI,53121,,262-723-7179,E,,Public,24 hours daily,,,,,1,,,,,,GPS,42.694575,-88.54249,11/2/16,11/28/2017 04:02:25 PM +0000,P,,,11/15/11,,,,,"(42.694575, -88.54249)"
42538,ELEC,NIPSCO,801 E 86th Ave,"HEADQUARTERS 1; EV Charging for NIPSCO visitors and employees onlyHEADQUARTERS-E; -HEADQUARTERS-W; -",Merrillville,IN,46410,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.463176,-87.325675,12/5/17,12/05/2017 04:41:51 AM +0000,,,,,,,,,"(41.463176, -87.325675)"
42615,E85,Speedway #7450,898 W Ogden,,Downers Grove,IL,60515,,630-963-3177,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.8094488,-88.007709,3/3/17,03/03/2017 12:46:45 PM +0000,P,,,12/15/11,,,,FALSE,"(41.8094488, -88.007709)"
42616,E85,Speedway #7613,12007 W 159th St,,Homer Glen,IL,60491,,708-301-7402,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.59974,-87.910918,3/3/17,03/03/2017 12:55:40 PM +0000,P,,,12/22/11,,,,FALSE,"(41.59974, -87.910918)"
42656,ELEC,GATEWAY TECH,400 County Road H,ELKHORN 1; In front of North Building student services,Elkhorn,WI,53121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.6667351,-88.5242613,12/5/17,12/05/2017 03:11:49 AM +0000,,,,,,,,,"(42.6667351, -88.5242613)"
42706,ELEC,JNS,701 W Maxwell St,"UIC MAXWELL ST1; Located on first floor ramp, right side as you enter from UnUIC MAXWELL ST3; Located on first floor ramp, right side as you enter from UnUIC MAXWELL ST2; Located on first floor ramp, right side as you enter from Un",Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.864836,-87.645031,12/5/17,12/05/2017 04:45:17 AM +0000,,,,,,,,,"(41.864836, -87.645031)"
42707,ELEC,JNS,2301 W Irving Park Rd,"WAL IRVING PK 2; Located in center of parking lot near handicap spacesWAL IRVING PK 1; Located in center of parking lot near handicap spaces ",Chicago,IL,60618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.954021,-87.686053,12/5/17,12/05/2017 04:53:57 AM +0000,,,,,,,,,"(41.954021, -87.686053)"
42710,ELEC,JNS,225 Milwaukee Ave,WAL LINCOLNSHRE; Located on East side of parking lot near handicap parking,Lincolnshire,IL,60069,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.2012344,-87.9328987,12/5/17,12/05/2017 04:46:43 AM +0000,,,,,,,,,"(42.2012344, -87.9328987)"
42712,ELEC,JNS,12 N Northwest Hwy,"WAL PALATINE 2; Located on apron of the store, Northwest Hwy sideWAL PALATINE 1; Located on apron of the store, Northwest Hwy side",Palatine,IL,60067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.110798,-88.034009,12/5/17,12/05/2017 04:45:53 AM +0000,,,,,,,,,"(42.110798, -88.034009)"
42759,LPG,INDOT - Crown Point Maintenance Unit,1717 E 129th St,,Crown Point,IN,46307,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,41.382877,-87.312487,7/6/17,07/06/2017 12:21:05 PM +0000,SG,,,,,,FALSE,,"(41.382877, -87.312487)"
42761,LPG,INDOT - Roselawn Maintenance Unit,9958 N 1200 W,,Demotte,IN,46310,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,41.1428237,-87.2757409,7/6/17,07/06/2017 12:26:29 PM +0000,SG,,,,,,FALSE,,"(41.1428237, -87.2757409)"
42770,LPG,INDOT - Chesterton Maintenance Unit,144 E US Highway 20,,Chesterton,IN,46304,,,E,,Private,"Municipal fleets interested in fueling may contact Kellie Walsh (317-985-4380, kellie@greaterindiana.com) for arrangements",,,,,,,,,,,200-8,41.6368648,-87.0392604,7/6/17,07/06/2017 12:28:39 PM +0000,SG,,,,,,FALSE,,"(41.6368648, -87.0392604)"
